username,phone,email,verified,first_name,last_name,address,city,created_at,last_login_at
vince.desai,510-371-1579,vince.desai@gmail.com,TRUE,Vince,Desai,"1477 Moorpark Ave, Apt 24","Fremont, CA",5/14/2023 9:32,8/5/2023
willow.foster,650-382-4837,willow46@gmail.com,TRUE,Willow,Foster,"1457 Homestead Rd, Apt 11","Palo Alto, CA",5/14/2023 14:37,5/14/2023
yvette_gray,510-673-1821,yvegray95@hotmail.com,TRUE,Yvette,Gray,"602 University Way, Apt 24","Fremont, CA",5/14/2023 16:42,8/7/2023
LorenzoX95,669-213-7391,lxu@hotmail.com,TRUE,Lorenzo,Xu,1059 E Reed St,"San Jose, CA",6/2/2023 21:01,5/26/2024
pete_ingr,650-214-3103,peter_ingram@hotmail.com,TRUE,Peter,Ingram,1339 Maple Terrace,"Los Altos, CA",6/3/2023 17:08,11/22/2023
ValentinaC52,650-896-1783,vchen@gmail.com,TRUE,Valentina,Chen,543 Dana St,"Mountain View, CA",6/6/2023 3:47,2/23/2024
HenryR76,408-899-9295,henry_roberts@hotmail.com,TRUE,Henry,Roberts,1611 Central Ave,"Campbell, CA",6/6/2023 16:34,3/5/2024
camjoh19,650-828-3138,camila.johnson@yahoo.com,TRUE,Camila,Johnson,1327 University Ave,"Palo Alto, CA",6/6/2023 23:25,2/20/2024
sant_lane,650-720-8680,santiago_lane@gmail.com,TRUE,Santiago,Lane,543 Dana St,"Mountain View, CA",6/7/2023 0:18,2/21/2024
jona_thom,408-517-9285,jonas_thomas@yahoo.com,TRUE,Jonas,Thomas,1611 Central Ave,"Campbell, CA",6/7/2023 11:25,6/7/2023
EsmeO15,650-257-4019,esme24@gmail.com,FALSE,Esme,Ortiz,1327 University Ave,"Palo Alto, CA",6/8/2023 4:02,6/8/2023
naoirw54,650-745-9460,naomi.irwin@hotmail.com,TRUE,Naomi,Irwin,1339 Maple Terrace,"Los Altos, CA",6/9/2023 0:22,4/11/2024
darmar33,650-607-1481,daria.martinez@icloud.com,TRUE,Daria,Martinez,1327 University Ave,"Palo Alto, CA",6/11/2023 4:44,6/12/2023
rvargas,510-291-5274,rvargas@proton.me,TRUE,Reese,Vargas,1348 Walnut Ave,"Fremont, CA",6/20/2023 12:04,11/27/2023
FelixD79,650-319-9497,felix57@icloud.com,TRUE,Felix,Desai,1630 University Way,"Los Altos, CA",6/20/2023 22:06,7/8/2023
cass_unde,650-450-9273,cassidy.underwood@yahoo.com,TRUE,Cassidy,Underwood,388 Middlefield Rd,"Palo Alto, CA",6/21/2023 13:20,6/21/2023
keirak58,NULL,keiklei71@icloud.com,TRUE,Keira,Klein,2338 Bascom Ave,"Campbell, CA",6/21/2023 22:46,11/24/2023
rafmor18,669-302-8322,rafael27@proton.me,TRUE,Rafael,Morgan,2338 Bascom Ave,"Campbell, CA",6/22/2023 19:12,11/26/2023
nia1766,650-839-7107,niapric58@icloud.com,TRUE,Nia,Price,1731 First St,"Los Altos, CA",6/23/2023 4:22,6/23/2023
indira.santos,510-424-9320,indira_santos@hotmail.com,TRUE,Indira,Santos,1348 Walnut Ave,"Fremont, CA",6/23/2023 7:42,7/5/2023
malik.navarro,408-598-8240,malik59@gmail.com,TRUE,Malik,Navarro,"655 Campbell Ave, Apt 15","Campbell, CA",6/24/2023 3:42,7/22/2023
anika821,650-877-8717,aninorr72@yahoo.com,TRUE,Anika,Norris,388 Middlefield Rd,"Palo Alto, CA",6/25/2023 6:17,1/15/2024
DylanA45,408-387-5118,dylan_anderson@icloud.com,TRUE,Dylan,Anderson,"1351 Bascom Ave, Apt 16","Campbell, CA",6/26/2023 22:07,11/28/2023
abigail1048,650-574-7622,abigail.zimmerman@outlook.com,TRUE,Abigail,Zimmerman,405 Emerson St,"Palo Alto, CA",6/30/2023 10:06,7/15/2023
kara.lam,669-249-3130,kara_lam@proton.me,TRUE,Kara,Lam,"655 Campbell Ave, Apt 15","Campbell, CA",7/2/2023 7:45,7/3/2023
imahay88,650-755-9561,imani.hayes@icloud.com,TRUE,Imani,Hayes,1630 University Way,"Los Altos, CA",7/9/2023 11:10,4/26/2024
dhassan,408-847-9017,daphne5@yahoo.com,TRUE,Daphne,Hassan,2338 Bascom Ave,"Campbell, CA",7/12/2023 0:03,8/8/2023
averyp57,510-781-5222,avery60@proton.me,TRUE,Avery,Perry,1348 Walnut Ave,"Fremont, CA",7/13/2023 10:40,3/22/2024
jonas1639,669-875-4193,jonas35@gmail.com,TRUE,Jonas,Adams,1334 Market St,"Santa Clara, CA",7/19/2023 16:54,8/7/2023
skylern95,669-850-2793,skyler_ng@outlook.com,TRUE,Skyler,Ng,NULL,"San Jose, CA",7/22/2023 20:26,11/21/2023
yarae9,650-417-3078,yara_edwards@proton.me,TRUE,Yara,Edwards,2452 El Camino Real,"Mountain View, CA",7/23/2023 6:12,7/23/2023
beabel21,669-242-5916,beabell43@hotmail.com,TRUE,Beatrice,Bell,"791 Kiely Blvd, Apt 15","Santa Clara, CA",7/28/2023 15:34,7/29/2023
theoc13,669-216-2904,theo.choi@hotmail.com,TRUE,Theo,Choi,"791 Kiely Blvd, Apt 15","Santa Clara, CA",7/29/2023 3:29,1/22/2024
henr_fisc,408-257-5183,henfisc95@proton.me,TRUE,Henry,Fischer,1334 Market St,"Santa Clara, CA",7/29/2023 4:01,11/19/2023
isaac.yoon,669-789-9296,isaac6@gmail.com,TRUE,Isaac,Yoon,"791 Kiely Blvd, Apt 15","Santa Clara, CA",7/29/2023 10:07,11/26/2023
amar_rami,669-501-3358,aramirez@icloud.com,TRUE,Amara,Ramirez,1398 Auzerais Ave,"San Jose, CA",7/30/2023 0:27,8/21/2023
noalew48,408-787-6786,noalewi74@proton.me,FALSE,Noah,Lewis,1109 Market St,"Santa Clara, CA",7/31/2023 3:57,NULL
sabrinaw53,650-801-4850,swalker@gmail.com,TRUE,Sabrina,Walker,1731 First St,"Los Altos, CA",7/31/2023 4:17,11/20/2023
fhuang,650-620-6858,frahuan91@gmail.com,TRUE,Frankie,Huang,2452 El Camino Real,"Mountain View, CA",7/31/2023 7:53,8/1/2023
esme1332,408-363-9470,esme_donovan@icloud.com,TRUE,Esme,Donovan,2202 Central Ave,"Campbell, CA",8/2/2023 20:24,5/4/2024
priy_benn,650-795-6496,pribenn10@gmail.com,TRUE,Priya,Bennett,2452 El Camino Real,"Mountain View, CA",8/3/2023 5:28,5/18/2024
DariaW36,669-793-9049,daria11@icloud.com,FALSE,Daria,Wells,1040 W Washington Ave,"Sunnyvale, CA",8/6/2023 8:52,8/6/2023
camila1765,650-319-8781,camila56@gmail.com,TRUE,Camila,Singh,2208 Dana St,"Mountain View, CA",8/9/2023 10:31,11/21/2023
ravi_john,650-421-7641,ravi_johnson@gmail.com,TRUE,Ravi,Johnson,"1866 High St, Apt 24","Palo Alto, CA",8/25/2023 13:24,2/10/2024
rafxu51,669-230-1463,rafxu69@gmail.com,TRUE,Rafael,Xu,1124 Moorpark Ave,"Sunnyvale, CA",8/25/2023 15:46,9/9/2023
ngarcia,650-372-1904,nathan11@icloud.com,TRUE,Nathan,Garcia,1816 Maple Terrace,"Los Altos, CA",8/26/2023 0:18,11/20/2023
CassidyK3,669-470-7255,cassidy59@hotmail.com,TRUE,Cassidy,Kapoor,"315 Bascom Ave, Apt 10","Campbell, CA",8/26/2023 4:00,3/30/2024
AbigailC37,510-886-5180,abigail70@yahoo.com,TRUE,Abigail,Chen,780 Fremont Blvd,"Fremont, CA",8/26/2023 5:08,11/23/2023
dyla_mend,669-736-2031,dmendez@outlook.com,TRUE,Dylan,Mendez,1213 Lincoln Ave,"Sunnyvale, CA",8/26/2023 9:03,8/27/2023
agreen,408-773-3548,agreen@gmail.com,TRUE,Anika,Green,"315 Bascom Ave, Apt 10","Campbell, CA",8/27/2023 0:42,9/3/2023
indira582,510-416-4785,indingr10@gmail.com,TRUE,Indira,Ingram,780 Fremont Blvd,"Fremont, CA",8/27/2023 14:36,11/27/2023
avery1044,669-661-2682,avery_irwin@icloud.com,TRUE,Avery,Irwin,1124 Moorpark Ave,"Sunnyvale, CA",8/28/2023 12:38,8/29/2023
daph_robe,408-891-5037,daphne.roberts@icloud.com,TRUE,Daphne,Roberts,1913 The Alameda,"San Jose, CA",8/28/2023 19:57,8/30/2023
rees_lane,510-648-1155,rlane@icloud.com,TRUE,Reese,Lane,780 Fremont Blvd,"Fremont, CA",8/29/2023 10:53,8/29/2023
victor.ortiz,650-494-2127,victor_ortiz@hotmail.com,TRUE,Victor,Ortiz,"1866 High St, Apt 24","Palo Alto, CA",8/29/2023 13:36,1/20/2024
luciac85,408-286-9543,luccast80@gmail.com,TRUE,Lucia,Castillo,1334 Market St,"Santa Clara, CA",8/29/2023 15:56,3/28/2024
keira.thomas,408-363-4334,kthomas@proton.me,TRUE,Keira,Thomas,1913 The Alameda,"San Jose, CA",8/30/2023 16:27,3/31/2024
selene1166,650-478-2269,selene77@outlook.com,TRUE,Selene,Martinez,"1866 High St, Apt 24","Palo Alto, CA",8/31/2023 12:24,2/22/2024
marina.zimmerman,650-397-6661,marina.zimmerman@proton.me,TRUE,Marina,Zimmerman,743 Emerson St,"Palo Alto, CA",9/2/2023 21:50,11/24/2023
renee.underwood,650-463-2783,renee.underwood@yahoo.com,TRUE,Renee,Underwood,1379 Waverley St,"Palo Alto, CA",9/5/2023 0:54,2/17/2024
sofia.anderson,650-350-7757,sofia4@gmail.com,TRUE,Sofia,Anderson,553 El Camino Real,"Mountain View, CA",9/6/2023 19:02,10/2/2023
xdesai,408-641-8605,xdesai@proton.me,TRUE,Xavier,Desai,776 Auzerais Ave,"San Jose, CA",9/9/2023 7:54,11/27/2023
svega,650-346-2284,sawvega82@icloud.com,TRUE,Sawyer,Vega,1527 Emerson St,"Palo Alto, CA",9/10/2023 23:39,11/24/2023
AishaB5,408-721-4035,abishop@icloud.com,TRUE,Aisha,Bishop,"1038 Campbell Ave, Apt 24","Campbell, CA",9/14/2023 21:01,9/15/2023
millam37,650-668-1681,mlam@yahoo.com,TRUE,Milo,Lam,"623 Middlefield Rd, Apt 17","Palo Alto, CA",9/15/2023 8:32,4/30/2024
GabrielaP69,669-735-3381,gabriela79@hotmail.com,TRUE,Gabriela,Perry,1213 Lincoln Ave,"Sunnyvale, CA",9/16/2023 2:04,11/19/2023
isantos,669-785-9230,NULL,FALSE,Isla,Santos,1213 Lincoln Ave,"Sunnyvale, CA",9/16/2023 12:22,NULL
farahh15,408-358-9176,farah.hayes@hotmail.com,FALSE,Farah,Hayes,776 Auzerais Ave,"San Jose, CA",9/16/2023 23:45,NULL
kai393,669-839-6519,kai_scott@proton.me,TRUE,Kai,Scott,1789 Campbell Ave,"Campbell, CA",9/19/2023 21:44,3/23/2024
nico_norr,650-709-9250,nnorris@hotmail.com,TRUE,Nicolas,Norris,1379 Waverley St,"Palo Alto, CA",9/20/2023 15:29,9/20/2023
thalia.navarro,408-217-9832,thalia_navarro@gmail.com,TRUE,Thalia,Navarro,309 Orchard City Dr,"Campbell, CA",9/23/2023 11:44,9/24/2023
KhalilV9,650-479-4842,kvargas@hotmail.com,TRUE,Khalil,Vargas,743 Emerson St,"Palo Alto, CA",9/27/2023 14:00,11/27/2023
cleo_pric,408-854-2472,cprice@yahoo.com,TRUE,Cleo,Price,309 Orchard City Dr,"Campbell, CA",9/29/2023 17:22,2/11/2024
henry356,408-864-2318,henry94@icloud.com,TRUE,Henry,Palmer,2343 Monroe St,"Santa Clara, CA",10/5/2023 18:43,10/12/2023
beat_orti,669-576-2896,beatrice52@hotmail.com,TRUE,Beatrice,Ortiz,789 S 7th St,"San Jose, CA",10/6/2023 3:27,2/29/2024
camila231,669-465-8752,camila61@gmail.com,TRUE,Camila,Green,1368 Monroe St,"Santa Clara, CA",10/6/2023 4:37,10/7/2023
ericart48,650-709-9570,eric.wilson@proton.me,TRUE,Eric,Wilson,802 Calderon Ave,"Mountain View, CA",10/7/2023 2:45,11/19/2023
WesleyC96,669-314-8331,wesley_carter@gmail.com,TRUE,Wesley,Carter,2271 N 3rd St,"San Jose, CA",10/7/2023 22:13,3/19/2024
theoart21,510-262-4015,themart25@icloud.com,TRUE,Theo,Martinez,"1151 Mowry Ave, Apt 7","Fremont, CA",10/7/2023 22:28,11/22/2023
winter.martin,669-782-1917,winter_martin@gmail.com,TRUE,Winter,Martin,936 Monroe St,"Santa Clara, CA",10/8/2023 1:42,11/22/2023
priy_thom,NULL,priya99@proton.me,TRUE,Priya,Thomas,411 Lincoln Ave,"Sunnyvale, CA",10/8/2023 5:25,10/16/2023
harpar96,510-425-9605,harpark78@icloud.com,TRUE,Harper,Park,1572 Mowry Ave,"Fremont, CA",10/8/2023 13:13,10/8/2023
carmeninvests,510-544-2454,cknight@hotmail.com,TRUE,Carmen,Knight,1176 Mowry Ave,"Fremont, CA",10/9/2023 2:46,10/10/2023
zoe_gome,408-861-4256,zgomez@yahoo.com,TRUE,Zoe,Gomez,1979 Monroe St,"Santa Clara, CA",10/9/2023 17:32,4/5/2024
orion.ferguson,408-296-4225,oferguson@hotmail.com,TRUE,Orion,Ferguson,1826 Hamilton Ave,"Sunnyvale, CA",10/10/2023 1:40,5/21/2024
tessa.williams,408-636-3352,teswill64@proton.me,TRUE,Tessa,Williams,1979 Monroe St,"Santa Clara, CA",10/10/2023 8:26,1/7/2024
hana.howard,510-310-7314,hana91@hotmail.com,TRUE,Hana,Howard,"2107 Walnut Ave, Apt 19","Fremont, CA",10/10/2023 18:04,11/19/2023
frairw17,669-563-5289,frankie_irwin@outlook.com,TRUE,Frankie,Irwin,"2350 N 3rd St, Apt 23","San Jose, CA",10/11/2023 4:08,10/12/2023
MayaN46,510-453-1004,mnovak@icloud.com,TRUE,Maya,Novak,2322 Walnut Ave,"Fremont, CA",10/11/2023 8:55,11/10/2023
amara.chen,650-591-5286,amara.chen@outlook.com,TRUE,Amara,Chen,299 Villa St,"Mountain View, CA",10/12/2023 2:33,11/24/2023
peter858,669-530-5134,pjenkins@outlook.com,TRUE,Peter,Jenkins,"1553 Homestead Rd, Apt 20","Santa Clara, CA",10/12/2023 16:35,11/6/2023
grace.estrada,408-527-8674,grace_estrada@icloud.com,TRUE,Grace,Estrada,475 Franklin St,"Santa Clara, CA",10/13/2023 17:28,2/21/2024
QuinnK27,408-865-2654,quinn62@hotmail.com,TRUE,Quinn,Kaur,NULL,"Sunnyvale, CA",10/13/2023 21:17,10/15/2023
skylan12,650-633-4774,skyler.lane@hotmail.com,TRUE,Skyler,Lane,299 Villa St,"Mountain View, CA",10/14/2023 13:29,10/18/2023
lorenzot30,650-837-4047,ltran@hotmail.com,TRUE,Lorenzo,Tran,1834 University Way,"Los Altos, CA",10/15/2023 1:29,11/23/2023
crivera,408-707-7668,crivera@icloud.com,TRUE,Calvin,Rivera,539 Lincoln Ave,"Sunnyvale, CA",10/15/2023 5:56,11/11/2023
santiagoart7,669-493-9467,sanjord23@yahoo.com,FALSE,Santiago,Jordan,"2312 Delmas Ave, Apt 1","San Jose, CA",10/15/2023 11:51,10/15/2023
paol_garc,408-713-9892,paola.garcia@icloud.com,TRUE,Paola,Garcia,1164 Hamilton Ave,"Sunnyvale, CA",10/15/2023 16:17,11/19/2023
valentina.sims,650-561-5720,vsims@gmail.com,TRUE,Valentina,Sims,1020 University Way,"Los Altos, CA",10/17/2023 14:15,1/14/2024
cdubois,669-662-1549,cdubois@hotmail.com,FALSE,Clara,Dubois,1276 Benton St,"Santa Clara, CA",10/18/2023 9:40,10/18/2023
aartur16,408-290-1120,aarav.turner@icloud.com,TRUE,Aarav,Turner,218 Hamilton Ave,"Sunnyvale, CA",10/18/2023 21:20,11/28/2023
emilia.campbell,669-326-7783,emilia38@outlook.com,TRUE,Emilia,Campbell,475 Franklin St,"Santa Clara, CA",10/19/2023 4:17,5/21/2024
andre466,650-726-4386,andre28@hotmail.com,TRUE,Andre,Zamora,"221 University Ave, Apt 24","Palo Alto, CA",10/20/2023 7:44,4/12/2024
jgupta,669-520-2858,jadgupt54@hotmail.com,TRUE,Jade,Gupta,"2115 N 3rd St, Apt 15","San Jose, CA",10/20/2023 12:51,3/29/2024
isaacr55,669-581-9772,isaac64@proton.me,TRUE,Isaac,Roberts,2084 W Washington Ave,"Sunnyvale, CA",10/22/2023 12:00,5/7/2024
naomi150,669-725-3917,nyoung@hotmail.com,TRUE,Naomi,Young,"1553 Homestead Rd, Apt 20","Santa Clara, CA",10/23/2023 2:21,10/23/2023
damtay64,408-460-4568,damon_taylor@proton.me,FALSE,Damon,Taylor,539 Lincoln Ave,"Sunnyvale, CA",10/23/2023 9:04,NULL
callum226,408-662-9759,ccho@proton.me,TRUE,Callum,Cho,"2115 N 3rd St, Apt 15","San Jose, CA",10/23/2023 13:04,4/21/2024
aliceinvests,669-689-8988,aliolse40@gmail.com,TRUE,Alice,Olsen,936 Monroe St,"Santa Clara, CA",10/23/2023 21:06,10/29/2023
joce_hart,510-723-7603,jochart54@hotmail.com,TRUE,Jocelyn,Hart,1315 Walnut Ave,"Fremont, CA",10/23/2023 23:13,11/20/2023
morgan788,650-509-3438,morgan.jensen@outlook.com,TRUE,Morgan,Jensen,"623 University Way, Apt 2","Los Altos, CA",10/24/2023 7:37,10/26/2023
elli_fost,408-582-7154,ellis67@hotmail.com,TRUE,Ellis,Foster,2271 N 3rd St,"San Jose, CA",10/24/2023 13:48,11/23/2023
leolop21,650-497-3896,leo76@proton.me,TRUE,Leo,Lopez,680 Alma St,"Los Altos, CA",10/26/2023 3:40,11/22/2023
esme.mendez,669-423-3584,esmmend20@proton.me,FALSE,Esme,Mendez,2343 Monroe St,"Santa Clara, CA",10/26/2023 10:24,NULL
biaflo90,669-256-7629,bianca.flores@proton.me,TRUE,Bianca,Flores,1276 Benton St,"Santa Clara, CA",10/27/2023 6:39,5/25/2024
helgre44,650-632-9954,helgree44@outlook.com,TRUE,Helena,Greene,2076 Castro St,"Mountain View, CA",10/28/2023 10:53,11/19/2023
omarr31,510-683-1308,omar_reyes@gmail.com,TRUE,NULL,Reyes,2322 Walnut Ave,"Fremont, CA",10/28/2023 20:55,11/1/2023
jromero,650-495-2098,jonas_romero@proton.me,TRUE,Jonas,Romero,1834 University Way,"Los Altos, CA",10/28/2023 23:27,4/28/2024
jasperinvests,510-537-6478,jasper32@yahoo.com,TRUE,Jasper,Jacobs,2137 Mowry Ave,"Fremont, CA",10/29/2023 2:10,11/25/2023
ZaneM52,408-234-8475,zane.miller@icloud.com,TRUE,Zane,Miller,1114 Hamilton Ave,"Sunnyvale, CA",10/30/2023 22:53,11/1/2023
lilhow95,650-430-4979,lila74@yahoo.com,FALSE,Lila,Howell,165 El Camino Real,"Mountain View, CA",10/31/2023 14:00,NULL
yara1953,408-231-5673,yxu@icloud.com,TRUE,Yara,Xu,763 Delmas Ave,"San Jose, CA",11/1/2023 12:02,11/24/2023
noah885,650-729-2433,noah.ingram@outlook.com,TRUE,Noah,Ingram,299 Villa St,"Mountain View, CA",11/5/2023 4:51,11/24/2023
parker1833,669-782-1628,parker6@icloud.com,TRUE,Parker,Ross,218 Hamilton Ave,"Sunnyvale, CA",11/8/2023 10:28,2/9/2024
sabrinainvests,510-744-5226,sabrina83@gmail.com,TRUE,Sabrina,Johnson,"1151 Mowry Ave, Apt 7","Fremont, CA",11/11/2023 13:01,11/13/2023
rubys96,650-368-8227,ruby74@gmail.com,TRUE,Ruby,Sullivan,"1955 Calderon Ave, Apt 14","Mountain View, CA",11/13/2023 8:19,11/14/2023
darkap32,650-864-7198,daria63@outlook.com,TRUE,Daria,Kapoor,"858 El Camino Real, Apt 21","Mountain View, CA",11/13/2023 10:59,11/13/2023
mircas31,650-733-3385,mcastillo@icloud.com,TRUE,Mira,Castillo,165 El Camino Real,"Mountain View, CA",11/15/2023 3:13,11/16/2023
EliasH11,305-830-1971,elias_hayes@proton.me,TRUE,Elias,Hayes,"1408 Collins Ave, Unit 14","Miami, FL",11/19/2023 6:34,11/21/2023
serenaart9,469-270-4224,servalde85@proton.me,TRUE,Serena,Valdez,1546 Main St,"Dallas, TX",11/19/2023 6:39,5/21/2024
lanadubo86,650-682-9600,landuboi40@proton.me,FALSE,Lana,Dubois,1962 Emerson St,"Palo Alto, CA",11/19/2023 6:46,11/19/2023
tar_trades,646-394-3598,tariq.bell@gmail.com,TRUE,Tariq,Bell,939 W 23rd St,"New York, NY",11/19/2023 6:46,5/24/2024
anika.bennett,786-404-9122,anibenne96@hotmail.com,TRUE,Anika,Bennett,"335 NE 2nd Ave, Unit 22","Miami, FL",11/19/2023 6:58,5/16/2024
hugoknig64,470-454-3504,hugo46@outlook.com,TRUE,Hugo,Knight,410 Peachtree St NE,"Atlanta, GA",11/19/2023 7:04,5/25/2024
rei_trades,305-471-5780,reina.kim@proton.me,TRUE,Reina,Kim,"735 S Miami Ave, Apt 25","Miami, FL",11/19/2023 7:13,12/5/2023
DanielM46,646-420-8397,daniel.morris@outlook.com,TRUE,Daniel,Morris,"1856 Park Ave, Apt 32","New York, NY",11/19/2023 7:26,3/16/2024
benjaminart45,646-304-2940,benjamin_ng@icloud.com,TRUE,Benjamin,Ng,675 W 23rd St,"New York, NY",11/19/2023 7:28,11/19/2023
felixart14,917-497-6205,felix85@gmail.com,TRUE,Felix,Quinn,"1718 Broadway, Apt 24","New York, NY",11/19/2023 7:34,11/23/2023
ariart45,469-625-2882,afischer@proton.me,FALSE,Ari,Fischer,"162 Main St, Apt 21","Dallas, TX",11/19/2023 7:40,11/19/2023
elena.vega,310-342-3418,evega@hotmail.com,TRUE,Elena,Vega,2153 S Grand Ave,"Los Angeles, CA",11/19/2023 8:05,5/25/2024
damimill57,773-511-7150,dmiller@outlook.com,TRUE,Damian,Miller,"590 N Michigan Ave, Apt 42","Chicago, IL",11/19/2023 8:16,12/2/2023
AuggieVane,646-784-2193,augustus.vane@vanecapital.com,TRUE,Augustus,Vane,"740 Park Ave, Penthouse 4","New York, NY",11/19/2023 8:33,5/27/2024
damipalm79,628-630-4675,damian.palmer@hotmail.com,TRUE,Damian,Palmer,"287 Folsom St, Apt 14","San Francisco, CA",11/19/2023 8:40,1/29/2024
renevasq86,512-229-8627,renee.vasquez@hotmail.com,TRUE,Renee,Vasquez,"568 W 6th St, Apt 3","Austin, TX",11/19/2023 8:41,5/23/2024
jasper.morris,720-429-9646,jasmorri67@icloud.com,TRUE,Jasper,Morris,1404 E Colfax Ave,"Denver, CO",11/19/2023 9:06,1/7/2024
anthcamp33,469-435-7014,acampbell@icloud.com,TRUE,Anthony,Campbell,639 McKinney Ave,"Dallas, TX",11/19/2023 9:21,4/28/2024
omar.white,305-260-1020,omar45@hotmail.com,TRUE,Omar,White,"2214 Biscayne Blvd, Apt 8","Miami, FL",11/19/2023 9:32,11/19/2023
jordan7,617-553-2492,jpatel@yahoo.com,TRUE,Jordan,Patel,"1601 Commonwealth Ave, Unit 8","Boston, MA",11/19/2023 10:02,11/20/2023
AkiraL48,332-581-7368,akilee14@outlook.com,TRUE,Akira,Lee,945 Broadway,"New York, NY",11/19/2023 10:10,5/27/2024
AlexisZ37,832-818-7351,azhang@hotmail.com,TRUE,Alexis,Zhang,"2013 Kirby Dr, Apt 37","Houston, TX",11/19/2023 11:12,11/20/2023
geo_trades,646-857-3029,georomer97@proton.me,TRUE,Georgia,Romero,"694 Park Ave, Apt 27","New York, NY",11/19/2023 11:20,11/20/2023
JadeM24,214-814-7251,jade62@icloud.com,TRUE,Jade,Mitchell,"599 Ross Ave, Apt 36","Dallas, TX",11/19/2023 11:32,11/20/2023
eli_trades,771-749-9320,elistone52@hotmail.com,TRUE,Elise,Stone,451 Connecticut Ave NW,"Washington, DC",11/19/2023 11:33,3/4/2024
amara_chen,214-575-7958,amara.chen@outlook.com,TRUE,Amara,Chen,"723 Main St, Apt 26","Dallas, TX",11/19/2023 11:34,11/20/2023
CelesteRoth,212-683-4710,celeste.roth@rothholdings.com,TRUE,Celeste,Roth,"15 Central Park W, Apt 38B","New York, NY",11/19/2023 11:38,5/11/2024
JonahS84,512-605-1742,jonah_stone@icloud.com,TRUE,Jonah,Stone,985 Guadalupe St,"Austin, TX",11/19/2023 11:45,12/6/2023
avasquez,213-460-1254,arivasqu51@gmail.com,FALSE,Ariana,Vasquez,NULL,"Los Angeles, CA",11/19/2023 12:25,NULL
renesull92,214-434-1319,renee.sullivan@yahoo.com,TRUE,Renee,Sullivan,"1684 Turtle Creek Blvd, Apt 42","Dallas, TX",11/19/2023 12:31,12/23/2023
grace53,771-735-3092,gjenkins@icloud.com,TRUE,Grace,Jenkins,953 K St NW,"Washington, DC",11/19/2023 12:35,11/19/2023
esullivan,310-746-4984,esullivan@hotmail.com,TRUE,Evelyn,Sullivan,"1562 Sunset Blvd, Apt 9","Los Angeles, CA",11/19/2023 12:43,1/5/2024
tmorgan,425-520-1267,tarmorga77@proton.me,TRUE,Tariq,Morgan,"125 Western Ave, Apt 34","Seattle, WA",11/19/2023 12:47,1/28/2024
mateoart29,503-742-9613,mateo_miller@gmail.com,TRUE,Mateo,Miller,2322 NW Everett St,"Portland, OR",11/19/2023 13:05,12/10/2023
carmross91,332-842-8664,carmen50@yahoo.com,TRUE,Carmen,Ross,"1771 Hudson St, Apt 12","New York, NY",11/19/2023 13:28,11/24/2023
rafael88,206-639-9005,rafael_liu@outlook.com,TRUE,Rafael,Liu,"1221 Queen Anne Ave N, Apt 18","Seattle, WA",11/19/2023 13:49,5/27/2024
lucia.klein,617-808-2256,NULL,FALSE,Lucia,Klein,667 Commonwealth Ave,"Boston, MA",11/19/2023 14:02,NULL
averyart49,720-829-1798,aveshah52@yahoo.com,TRUE,Avery,Shah,"228 Blake St, Apt 5","Denver, CO",11/19/2023 14:10,1/26/2024
dmorris,212-325-9667,dahlia.morris@icloud.com,FALSE,Dahlia,Morris,"1541 E 72nd St, Unit 27","New York, NY",11/19/2023 14:11,NULL
lorescot88,628-273-9462,lscott@yahoo.com,TRUE,Lorenzo,Scott,"1173 Howard St, Apt 45","San Francisco, CA",11/19/2023 14:12,11/20/2023
peter18,650-535-8479,peter_reed@yahoo.com,TRUE,Peter,Reed,620 University Ave,"Palo Alto, CA",11/19/2023 14:20,12/6/2023
MWexler,310-742-8816,mwexler@wexlergroup.com,TRUE,Malcolm,Wexler,926 N Alpine Dr,"Los Angeles, CA",11/19/2023 14:39,5/21/2024
theoinvests,619-324-2532,theo.park@icloud.com,TRUE,Theo,Park,"2441 Prospect St, Apt 19","San Diego, CA",11/19/2023 14:43,3/25/2024
gabrielainvests,917-889-3655,gingram@yahoo.com,TRUE,Gabriela,Ingram,"382 Park Ave, Unit 11","New York, NY",11/19/2023 14:45,5/11/2024
yas_trades,415-265-9871,yasmin26@hotmail.com,TRUE,Yasmin,Foster,197 Mission St,"San Francisco, CA",11/19/2023 14:51,5/11/2024
ave_trades,771-677-4892,avery_hayes@icloud.com,TRUE,Avery,Hayes,1110 Pennsylvania Ave SE,"Washington, DC",11/19/2023 15:02,5/27/2024
csims,213-844-1420,christian_sims@hotmail.com,TRUE,Christian,Sims,"524 Sunset Blvd, Apt 8","Los Angeles, CA",11/19/2023 15:06,11/21/2023
lmartin,832-346-5096,leila_martin@proton.me,TRUE,Leila,Martin,2021 Westheimer Rd,"Houston, TX",11/19/2023 16:07,1/22/2024
lthomas,669-628-5460,leila17@outlook.com,TRUE,Leila,Thomas,145 E Santa Clara St,"San Jose, CA",11/19/2023 16:08,1/23/2024
evelyn44,267-507-5199,evelyn19@hotmail.com,TRUE,Evelyn,Lam,1641 Market St,"Philadelphia, PA",11/19/2023 16:25,2/18/2024
daphneart7,346-635-8594,dcoleman@outlook.com,TRUE,Daphne,Coleman,356 Montrose Blvd,"Houston, TX",11/19/2023 16:31,5/11/2024
