exp_id;amount;d_id;description;date;requested_by;approved_by;phase;phase_name;timeline_segment;expense_type;month;department_name;requester_name;approver_name
500173;1456.28;3100;museum outreach travel;2023-08-11;23062301;23062302;2;Growth;second_listing;travel_partnerships;2023-08;Seller Partnerships;Caesar Vallelonga;Bob Andrews
500191;2250.69;4120;condition check;2023-08-11;23062301;23070303;2;Growth;second_listing;valuation;2023-08;Valuation & Condition;Caesar Vallelonga;Paris Morgan
500172;246.06;2120;dev tools;2023-08-13;23062301;23070303;2;Growth;second_listing;software;2023-08;Software Engineering;Caesar Vallelonga;Paris Morgan
500167;6810.00;4200;boxes for Northbridge;2023-08-15;23062301;23062302;2;Growth;second_listing;logistics;2023-08;Logistics & Collections;Caesar Vallelonga;Bob Andrews
500184;3590.00;4200;insurance quote consultation;2023-08-15;23062301;23062302;2;Growth;second_listing;insurance;2023-08;Logistics & Collections;Caesar Vallelonga;Bob Andrews
500199;600.00;2120;server;2023-08-15;23062301;23062302;2;Growth;second_listing;hosting;2023-08;Software Engineering;Caesar Vallelonga;Bob Andrews
500203;410.00;3100;museum outreach travel;2023-08-16;23062301;23070303;2;Growth;second_listing;travel_partnerships;2023-08;Seller Partnerships;Caesar Vallelonga;Paris Morgan
500204;1080.00;2120;server;2023-08-16;23062302;23070303;2;Growth;second_listing;hosting;2023-08;Software Engineering;Bob Andrews;Paris Morgan
500165;280.00;2120;dev tools;2023-08-17;23062301;23062302;2;Growth;second_listing;software;2023-08;Software Engineering;Caesar Vallelonga;Bob Andrews
500174;430.00;4200;boxes for Northbridge;2023-08-18;23062301;23070303;2;Growth;second_listing;logistics;2023-08;Logistics & Collections;Caesar Vallelonga;Paris Morgan
500163;1523.02;7200;launch social ads;2023-08-21;23070303;23062301;2;Growth;second_listing;marketing;2023-08;Communications;Paris Morgan;Caesar Vallelonga
500194;980.00;2120;server;2023-08-22;23062302;23070303;2;Growth;second_listing;hosting;2023-08;Software Engineering;Bob Andrews;Paris Morgan
500205;410.00;2120;dev tools;2023-08-22;23062302;23070303;2;Growth;second_listing;software;2023-08;Software Engineering;Bob Andrews;Paris Morgan
500160;1490.00;2120;server;2023-08-23;23062302;23062301;2;Growth;second_listing;hosting;2023-08;Software Engineering;Bob Andrews;Caesar Vallelonga
500170;6740.00;7200;launch social ads;2023-08-24;23070303;23062302;2;Growth;second_listing;marketing;2023-08;Communications;Paris Morgan;Bob Andrews
500177;1260.00;3100;museum outreach travel;2023-08-24;23062301;23062302;2;Growth;second_listing;travel_partnerships;2023-08;Seller Partnerships;Caesar Vallelonga;Bob Andrews
500223;1310.00;4120;Valuation and condition assessment;2023-08-25;23062301;23062302;2;Growth;partnership_demo;valuation;2023-08;Valuation & Condition;Caesar Vallelonga;Bob Andrews
500252;28000.00;5100;Outside counsel - commercial terms;2023-08-25;23062301;23062302;2;Growth;partnership_demo;legal;2023-08;Legal;Caesar Vallelonga;Bob Andrews
500270;3070.00;2120;AWS Aug 2023;2023-08-25;23062301;23062302;2;Growth;partnership_demo;hosting;2023-08;Software Engineering;Caesar Vallelonga;Bob Andrews
500286;460.00;6200;Employee onboarding - Aug 2023;2023-08-25;23070303;23062301;2;Growth;partnership_demo;onboarding;2023-08;People & Workplace;Paris Morgan;Caesar Vallelonga
500254;1938.28;3100;Institutional partner travel - Aug 2023;2023-08-26;23062301;23062302;2;Growth;partnership_demo;travel_partnerships;2023-08;Seller Partnerships;Caesar Vallelonga;Bob Andrews
500232;4482.96;4120;Valuation and condition assessment;2023-08-28;23062301;23070303;2;Growth;partnership_demo;valuation;2023-08;Valuation & Condition;Caesar Vallelonga;Paris Morgan
500255;2136.56;7200;Event materials and production;2023-08-28;23070303;23062302;2;Growth;partnership_demo;event;2023-08;Communications;Paris Morgan;Bob Andrews
500272;560.00;3100;Institutional partner travel - Aug 2023;2023-08-28;23062301;23070303;2;Growth;partnership_demo;travel_partnerships;2023-08;Seller Partnerships;Caesar Vallelonga;Paris Morgan
500243;2130.00;4110;Provenance research services;2023-08-29;NULL;23062301;2;Growth;partnership_demo;provenance;2023-08;Provenance & Cataloguing;NULL;Caesar Vallelonga
500247;1343.85;3100;Institutional partner travel - Aug 2023;2023-08-29;23062301;23070303;2;Growth;partnership_demo;travel_partnerships;2023-08;Seller Partnerships;Caesar Vallelonga;Paris Morgan
500250;5200.00;4110;Provenance research services;2023-08-29;23062301;23070303;2;Growth;partnership_demo;provenance;2023-08;Provenance & Cataloguing;Caesar Vallelonga;Paris Morgan
500277;1420.00;4200;Asset insurance services - Aug 2023;2023-08-29;23062301;23070303;2;Growth;partnership_demo;insurance;2023-08;Logistics & Collections;Caesar Vallelonga;Paris Morgan
500279;2273.61;4120;Valuation and condition assessment;2023-08-29;23062301;23062302;2;Growth;partnership_demo;valuation;2023-08;Valuation & Condition;Caesar Vallelonga;Bob Andrews
500212;3090.00;6200;Recruitment services - Aug 2023;2023-08-30;NULL;23062302;2;Growth;partnership_demo;recruiting;2023-08;People & Workplace;NULL;Bob Andrews
500242;960.00;7200;Event materials and production;2023-08-30;23070303;23062301;2;Growth;partnership_demo;event;2023-08;Communications;Paris Morgan;Caesar Vallelonga
500215;1634.53;3100;Institutional partner travel - Aug 2023;2023-08-31;23062301;23070303;2;Growth;partnership_demo;travel_partnerships;2023-08;Seller Partnerships;Caesar Vallelonga;Paris Morgan
500220;862.86;7200;Event materials and production;2023-09-01;23070303;23062301;2;Growth;partnership_demo;event;2023-09;Communications;Paris Morgan;Caesar Vallelonga
500259;1830.00;6200;Recruitment services - Sep 2023;2023-09-01;23070303;23062302;2;Growth;partnership_demo;recruiting;2023-09;People & Workplace;Paris Morgan;Bob Andrews
500241;1360.00;2120;AWS Sep 2023;2023-09-02;23062302;23062301;2;Growth;partnership_demo;hosting;2023-09;Software Engineering;Bob Andrews;Caesar Vallelonga
500288;2120.00;3100;Institutional partner travel - Sep 2023;2023-09-02;23062301;23070303;2;Growth;partnership_demo;travel_partnerships;2023-09;Seller Partnerships;Caesar Vallelonga;Paris Morgan
500280;630.00;6200;Employee onboarding - Sep 2023;2023-09-03;23070303;23062301;2;Growth;partnership_demo;onboarding;2023-09;People & Workplace;Paris Morgan;Caesar Vallelonga
500216;350.00;2120;AWS Sep 2023;2023-09-04;23062301;23062302;2;Growth;partnership_demo;hosting;2023-09;Software Engineering;Caesar Vallelonga;Bob Andrews
500222;1210.00;4200;boxes for Northbridge;2023-09-05;60706330;23070303;2;Growth;partnership_demo;logistics;2023-09;Logistics & Collections;Evelyn Hart;Paris Morgan
500235;950.00;4110;Asset photography - Sep 2023;2023-09-05;60706330;23070303;2;Growth;partnership_demo;photography;2023-09;Provenance & Cataloguing;Evelyn Hart;Paris Morgan
500273;560.00;3100;Institutional partner travel - Sep 2023;2023-09-05;63336966;23062301;2;Growth;partnership_demo;travel_partnerships;2023-09;Seller Partnerships;Marcus Lee;Caesar Vallelonga
500287;14260.00;5100;Outside counsel - commercial terms;2023-09-05;23070303;NULL;2;Growth;partnership_demo;legal;2023-09;Legal;Paris Morgan;NULL
500253;1240.00;3100;museum outreach travel;2023-09-06;63336966;23070303;2;Growth;partnership_demo;travel_partnerships;2023-09;Seller Partnerships;Marcus Lee;Paris Morgan
500262;2726.82;4200;Asset transport and handling;2023-09-06;60706330;23070303;2;Growth;partnership_demo;logistics;2023-09;Logistics & Collections;Evelyn Hart;Paris Morgan
500221;11668.09;5100;Outside counsel - corporate matters;2023-09-07;23062301;23070303;2;Growth;partnership_demo;legal;2023-09;Legal;Caesar Vallelonga;Paris Morgan
500264;520.00;2120;AWS Sep 2023;2023-09-07;23062301;23062302;2;Growth;partnership_demo;hosting;2023-09;Software Engineering;Caesar Vallelonga;Bob Andrews
500265;878.66;3100;Institutional partner travel - Sep 2023;2023-09-07;63336966;23070303;2;Growth;partnership_demo;travel_partnerships;2023-09;Seller Partnerships;Marcus Lee;Paris Morgan
500234;160.09;4110;Asset photography - Sep 2023;2023-09-08;60706330;23062301;2;Growth;partnership_demo;photography;2023-09;Provenance & Cataloguing;Evelyn Hart;Caesar Vallelonga
500245;2650.00;4110;Provenance research services;2023-09-08;60706330;23062301;2;Growth;partnership_demo;provenance;2023-09;Provenance & Cataloguing;Evelyn Hart;Caesar Vallelonga
500249;1810.00;3100;Institutional partner travel - Sep 2023;2023-09-08;63336966;23062301;2;Growth;partnership_demo;travel_partnerships;2023-09;Seller Partnerships;Marcus Lee;Caesar Vallelonga
500283;2720.00;4110;Provenance research services;2023-09-08;23062301;23070303;2;Growth;partnership_demo;provenance;2023-09;Provenance & Cataloguing;Caesar Vallelonga;Paris Morgan
500285;820.00;4120;Valuation and condition assessment;2023-09-08;23062301;NULL;2;Growth;partnership_demo;valuation;2023-09;Valuation & Condition;Caesar Vallelonga;NULL
500291;1720.00;7200;Event materials and production;2023-09-08;23070303;23062302;2;Growth;partnership_demo;event;2023-09;Communications;Paris Morgan;Bob Andrews
500282;2027.28;5100;Outside counsel - asset custody;2023-09-10;23062301;60706330;2;Growth;partnership_demo;legal;2023-09;Legal;Caesar Vallelonga;Evelyn Hart
500238;770.00;4200;boxes for Northbridge;2023-09-11;63336966;23070303;2;Growth;partnership_demo;logistics;2023-09;Logistics & Collections;Marcus Lee;Paris Morgan
500231;2350.00;6200;Recruitment services - Sep 2023;2023-09-12;23070303;64166280;2;Growth;partnership_demo;recruiting;2023-09;People & Workplace;Paris Morgan;Sofia Ramirez
500267;480.00;3100;Institutional partner travel - Sep 2023;2023-09-12;63336966;23062301;2;Growth;partnership_demo;travel_partnerships;2023-09;Seller Partnerships;Marcus Lee;Caesar Vallelonga
500295;540.00;4110;Asset photography - Sep 2023;2023-09-12;23062301;23062302;2;Growth;partnership_demo;photography;2023-09;Provenance & Cataloguing;Caesar Vallelonga;Bob Andrews
500211;1160.00;3100;Institutional partner travel - Sep 2023;2023-09-13;63336966;23062302;2;Growth;partnership_demo;travel_partnerships;2023-09;Seller Partnerships;Marcus Lee;Bob Andrews
500260;5430.00;4200;Asset transport and handling;2023-09-13;63336966;23062302;2;Growth;partnership_demo;logistics;2023-09;Logistics & Collections;Marcus Lee;Bob Andrews
500227;2040.00;4200;Asset insurance services - Sep 2023;2023-09-14;60706330;23070303;2;Growth;partnership_demo;insurance;2023-09;Logistics & Collections;Evelyn Hart;Paris Morgan
500229;1340.00;4110;Provenance research services;2023-09-14;23062301;23070303;2;Growth;partnership_demo;provenance;2023-09;Provenance & Cataloguing;Caesar Vallelonga;Paris Morgan
500225;774.20;3100;Institutional partner travel - Sep 2023;2023-09-15;63336966;23062302;2;Growth;partnership_demo;travel_partnerships;2023-09;Seller Partnerships;Marcus Lee;Bob Andrews
500226;680.00;4200;Asset transport and handling;2023-09-15;63336966;23062301;2;Growth;partnership_demo;logistics;2023-09;Logistics & Collections;Marcus Lee;Caesar Vallelonga
500292;4036.84;4110;Provenance research services;2023-09-15;47132966;60706330;2;Growth;partnership_demo;provenance;2023-09;Provenance & Cataloguing;Priya Desai;Evelyn Hart
500294;1370.00;4120;Valuation and condition assessment;2023-09-18;23062301;64166280;2;Growth;partnership_demo;valuation;2023-09;Valuation & Condition;Caesar Vallelonga;Sofia Ramirez
500233;1490.00;6200;Recruitment services - Sep 2023;2023-09-19;23062302;23062301;2;Growth;partnership_demo;recruiting;2023-09;People & Workplace;Bob Andrews;Caesar Vallelonga
500244;994.31;6200;Employee onboarding - Sep 2023;2023-09-19;23062301;60706330;2;Growth;partnership_demo;onboarding;2023-09;People & Workplace;Caesar Vallelonga;Evelyn Hart
500263;2527.85;6200;Recruitment services - Sep 2023;2023-09-19;23062302;NULL;2;Growth;partnership_demo;recruiting;2023-09;People & Workplace;Bob Andrews;NULL
500276;2379.60;4110;Asset photography - Sep 2023;2023-09-19;47132966;23062302;2;Growth;partnership_demo;photography;2023-09;Provenance & Cataloguing;Priya Desai;Bob Andrews
500217;1030.00;4200;Asset transport and handling;2023-09-20;63336966;23062302;2;Growth;partnership_demo;logistics;2023-09;Logistics & Collections;Marcus Lee;Bob Andrews
500224;440.00;3100;Institutional partner travel - Sep 2023;2023-09-20;64166280;63336966;2;Growth;partnership_demo;travel_partnerships;2023-09;Seller Partnerships;Sofia Ramirez;Marcus Lee
500237;3120.00;4200;boxes for Northbridge;2023-09-20;60706330;NULL;2;Growth;partnership_demo;logistics;2023-09;Logistics & Collections;Evelyn Hart;NULL
500261;1834.27;3100;museum outreach travel;2023-09-20;23062301;64166280;2;Growth;partnership_demo;travel_partnerships;2023-09;Seller Partnerships;Caesar Vallelonga;Sofia Ramirez
500240;1040.00;5100;Outside counsel - asset custody;2023-09-21;23062301;23070303;2;Growth;partnership_demo;legal;2023-09;Legal;Caesar Vallelonga;Paris Morgan
500256;790.00;3100;Institutional partner travel - Sep 2023;2023-09-21;64166280;63336966;2;Growth;partnership_demo;travel_partnerships;2023-09;Seller Partnerships;Sofia Ramirez;Marcus Lee
500218;5050.00;4200;Asset transport and handling;2023-09-22;60706330;23062301;2;Growth;partnership_demo;logistics;2023-09;Logistics & Collections;Evelyn Hart;Caesar Vallelonga
500228;8640.00;6200;Recruitment services - Sep 2023;2023-09-22;23070303;64166280;2;Growth;partnership_demo;recruiting;2023-09;People & Workplace;Paris Morgan;Sofia Ramirez
500257;1514.36;3100;Institutional partner travel - Sep 2023;2023-09-22;63336966;23070303;2;Growth;partnership_demo;travel_partnerships;2023-09;Seller Partnerships;Marcus Lee;Paris Morgan
500289;1600.00;7200;Event materials and production;2023-09-22;23070303;23062301;2;Growth;partnership_demo;event;2023-09;Communications;Paris Morgan;Caesar Vallelonga
500293;3560.00;4200;Asset insurance services - Sep 2023;2023-09-22;63336966;23062301;2;Growth;partnership_demo;insurance;2023-09;Logistics & Collections;Marcus Lee;Caesar Vallelonga
500213;8670.00;4200;Asset insurance services - Sep 2023;2023-09-25;60706330;23070303;2;Growth;partnership_demo;insurance;2023-09;Logistics & Collections;Evelyn Hart;Paris Morgan
500219;1190.00;4110;Provenance research services;2023-09-25;47132966;64166280;2;Growth;partnership_demo;provenance;2023-09;Provenance & Cataloguing;Priya Desai;Sofia Ramirez
500214;827.86;4200;Asset transport and handling;2023-09-26;60706330;64166280;2;Growth;partnership_demo;logistics;2023-09;Logistics & Collections;Evelyn Hart;Sofia Ramirez
500230;1530.00;4200;Asset transport and handling;2023-09-26;60706330;63336966;2;Growth;partnership_demo;logistics;2023-09;Logistics & Collections;Evelyn Hart;Marcus Lee
500236;3350.00;6200;Recruitment services - Sep 2023;2023-09-26;23070303;23062301;2;Growth;partnership_demo;recruiting;2023-09;People & Workplace;Paris Morgan;Caesar Vallelonga
500271;1194.55;4120;Valuation and condition assessment;2023-09-26;60706330;23070303;2;Growth;partnership_demo;valuation;2023-09;Valuation & Condition;Evelyn Hart;Paris Morgan
500284;400.00;3100;Institutional partner travel - Sep 2023;2023-09-26;63336966;64166280;2;Growth;partnership_demo;travel_partnerships;2023-09;Seller Partnerships;Marcus Lee;Sofia Ramirez
500246;3670.00;6200;Recruitment services - Sep 2023;2023-09-27;23070303;23062301;2;Growth;partnership_demo;recruiting;2023-09;People & Workplace;Paris Morgan;Caesar Vallelonga
500251;416.97;4200;Asset transport and handling;2023-09-27;63336966;64166280;2;Growth;partnership_demo;logistics;2023-09;Logistics & Collections;Marcus Lee;Sofia Ramirez
500266;12929.67;5100;Outside counsel - supplier agreement;2023-09-27;23062301;63336966;2;Growth;partnership_demo;legal;2023-09;Legal;Caesar Vallelonga;Marcus Lee
500239;2181.84;6200;Employee onboarding - Sep 2023;2023-09-28;23070303;23062301;2;Growth;partnership_demo;onboarding;2023-09;People & Workplace;Paris Morgan;Caesar Vallelonga
500258;620.16;2120;AWS Sep 2023;2023-09-28;23062301;23070303;2;Growth;partnership_demo;hosting;2023-09;Software Engineering;Caesar Vallelonga;Paris Morgan
500269;916.44;4110;Asset photography - Sep 2023;2023-09-28;47132966;23062302;2;Growth;partnership_demo;photography;2023-09;Provenance & Cataloguing;Priya Desai;Bob Andrews
500275;650.71;4110;Asset photography - Sep 2023;2023-09-28;47132966;23062301;2;Growth;partnership_demo;photography;2023-09;Provenance & Cataloguing;Priya Desai;Caesar Vallelonga
500281;734.23;3100;Institutional partner travel - Sep 2023;2023-09-28;23062301;63336966;2;Growth;partnership_demo;travel_partnerships;2023-09;Seller Partnerships;Caesar Vallelonga;Marcus Lee
500290;2000.00;4110;Asset photography - Sep 2023;2023-09-28;47132966;23070303;2;Growth;partnership_demo;photography;2023-09;Provenance & Cataloguing;Priya Desai;Paris Morgan
500248;790.00;3100;Institutional partner travel - Sep 2023;2023-09-29;23062301;60706330;2;Growth;partnership_demo;travel_partnerships;2023-09;Seller Partnerships;Caesar Vallelonga;Evelyn Hart
500268;7390.00;3100;Institutional partner travel - Sep 2023;2023-09-29;64166280;23062301;2;Growth;partnership_demo;travel_partnerships;2023-09;Seller Partnerships;Sofia Ramirez;Caesar Vallelonga
500274;920.00;6200;Employee onboarding - Sep 2023;2023-09-29;23070303;23062301;2;Growth;partnership_demo;onboarding;2023-09;People & Workplace;Paris Morgan;Caesar Vallelonga
500278;2690.00;4110;asset research;2023-09-29;47132966;23070303;2;Growth;partnership_demo;provenance;2023-09;Provenance & Cataloguing;Priya Desai;Paris Morgan
500348;700.00;7100;Client support platform - Oct 2023;2023-10-03;23070303;60706330;2;Growth;marketplace_upgrade;client_support;2023-10;Client Services;Paris Morgan;Evelyn Hart
500324;2900.00;6120;Transaction processing support - Oct 2023;2023-10-04;23062302;23062301;2;Growth;marketplace_upgrade;transaction_ops;2023-10;Transaction Operations;Bob Andrews;Caesar Vallelonga
500353;9372.64;5100;Outside counsel - transaction framework;2023-10-05;23070303;23062301;2;Growth;marketplace_upgrade;legal;2023-10;Legal;Paris Morgan;Caesar Vallelonga
500334;323.57;2120;Engineering tools - Oct 2023;2023-10-06;72738553;23070303;2;Growth;marketplace_upgrade;software;2023-10;Software Engineering;Noah Chen;Paris Morgan
500342;667.41;7100;Client support platform - Oct 2023;2023-10-06;23070303;64166280;2;Growth;marketplace_upgrade;client_support;2023-10;Client Services;Paris Morgan;Sofia Ramirez
